Tab,Q,SQ,SSQ,SSSQ,Question,Class,Unit,Repetitive,Tab_Name,Question_Text,SPSS_header,Short_Question,Likert_Affect_Direction,Answer_Labels,Answer_Numbers,MAR_Cross_Reference
H3,6,4,,,H3.6.4,Text,,TRUE,Migration experiences to other countries among extended familiy and friends of household head,Other Ctry Mig Exp: Where do they currently live? - Grandchildren,H3_4f,Other Ctry Mig Exp: Where do they currently live? - Grandchildren,,,,
H3,7,2,,,H3.7.2,Integer,,TRUE,Migration experiences to other countries among extended familiy and friends of household head,Other Ctry Mig Exp: How many living outside place of origin? - Friends/Neighbors,H3_2g,Other Ctry Mig Exp: How many living outside place of origin? - Friends/Neighbors,,,,
H3,7,3,,,H3.7.3,Categorical ,,TRUE,Migration experiences to other countries among extended familiy and friends of household head,Other Ctry Mig Exp: Last time you spoke to one of them? - Friends/Neighbors,H3_3g,Other Ctry Mig Exp: Last time you spoke to one of them? - Friends/Neighbors,,"c(""Past week"", ""Past 30 days"", ""Past 6 months"", ""Past year"", ""More than 1 year"")",c(1:5),
H3,7,4,,,H3.7.4,Text,,TRUE,Migration experiences to other countries among extended familiy and friends of household head,Other Ctry Mig Exp: Where do they currently live? - Friends/Neighbors,H3_4g,Other Ctry Mig Exp: Where do they currently live? - Friends/Neighbors,,,,
H3,8,2,,,H3.8.2,Integer,,TRUE,Migration experiences to other countries among extended familiy and friends of household head,Other Ctry Mig Exp: How many living outside place of origin? - Others,H3_2h,Other Ctry Mig Exp: How many living outside place of origin? - Others,,,,
H3,8,3,,,H3.8.3,Categorical ,,TRUE,Migration experiences to other countries among extended familiy and friends of household head,Other Ctry Mig Exp: Last time you spoke to one of them? - Others,H3_3h,Other Ctry Mig Exp: Last time you spoke to one of them? - Others,,"c(""Past week"", ""Past 30 days"", ""Past 6 months"", ""Past year"", ""More than 1 year"")",c(1:5),
H3,8,4,,,H3.8.4,Text,,TRUE,Migration experiences to other countries among extended familiy and friends of household head,Other Ctry Mig Exp: Where do they currently live? - Others,H3_4h,Other Ctry Mig Exp: Where do they currently live? - Others,,,,
J6,1,,,,J6.1,Text,,,Water perceptions,Water Perceptions: Which is main source of drinking water?,J6_1,Water Perceptions: Which is main source of drinking water?,,,,
J6,2,,,,J6.2,Categorical ,,,Water perceptions,Water Perceptions: Does your drinking water have a bad taste?,J6_2,Water Perceptions: Does your drinking water have a bad taste?,,"c(""Yes"", ""No"", ""Somewhat"")",c(1:3),
J6,3,1,,,J6.3.1,Categorical ,,,Water perceptions,Water Perceptions: Have you noticed a change in the quantity/quality?,J6_3A,Water Perceptions: Have you noticed a change in the quantity/quality?,,"c(""Yes"", ""No"", ""Somewhat"")",c(1:3),
J6,3,2,,,J6.3.2,Categorical ,,,Water perceptions,"Water Perceptions: If yes, explain",J6_3B,"Water Perceptions: If yes, explain",,"c(""Decrease of water"", ""Increase of salt"", ""Other"")",c(1:3),
J6,4,,,,J6.4,Integer,Year,,Water perceptions,Water Perceptions: What year did you first start noticing these changes?,J6_4,Water Perceptions: What year did you first start noticing these changes?,,,,
J6,5,1,,,J6.5.1,Yes/No,,,Water perceptions,Water Perceptions: What caused these changes?: flooding,J6_5V1,Water Perceptions: What caused these changes?: flooding,,,,
J6,5,2,,,J6.5.2,Yes/No,,,Water perceptions,Water Perceptions: What caused these changes?: cyclone,J6_5V2,Water Perceptions: What caused these changes?: cyclone,,,,
J6,5,3,,,J6.5.3,Yes/No,,,Water perceptions,Water Perceptions: What caused these changes?: drought,J6_5V3,Water Perceptions: What caused these changes?: drought,,,,
J6,5,4,,,J6.5.4,Yes/No,,,Water perceptions,Water Perceptions: What caused these changes?: aquaculture,J6_5V4,Water Perceptions: What caused these changes?: aquaculture,,,,
J6,5,5,,,J6.5.5,Yes/No,,,Water perceptions,Water Perceptions: What caused these changes?: tending ducks,J6_5V5,Water Perceptions: What caused these changes?: tending ducks,,,,
J6,5,6,,,J6.5.6,Yes/No,,,Water perceptions,Water Perceptions: What caused these changes?: soap/bathing,J6_5V6,Water Perceptions: What caused these changes?: soap/bathing,,,,
J6,5,7,,,J6.5.7,Yes/No,,,Water perceptions,Water Perceptions: What caused these changes?: dry season,J6_5V7,Water Perceptions: What caused these changes?: dry season,,,,
J6,5,9,,,J6.5.9,Yes/No,,,Water perceptions,Water Perceptions: What caused these changes?: other,J6_5V9,Water Perceptions: What caused these changes?: other,,,,
J6,6,1,,,J6.6.1,Yes/No,,,Water perceptions,Water Perceptions: How managing changes?: taking no steps,J6_6V1,Water Perceptions: How managing changes?: taking no steps,,,,
J6,6,2,,,J6.6.2,Yes/No,,,Water perceptions,Water Perceptions: How managing changes?: collected elsewhere in village,J6_6V2,Water Perceptions: How managing changes?: collected elsewhere in village,,,,
J6,6,3,,,J6.6.3,Yes/No,,,Water perceptions,Water Perceptions: How managing changes?: collected from other village,J6_6V3,Water Perceptions: How managing changes?: collected from other village,,,,
J6,6,4,,,J6.6.4,Yes/No,,,Water perceptions,Water Perceptions: How managing changes?: collected water from Khulna,J6_6V4,Water Perceptions: How managing changes?: collected water from Khulna,,,,
J6,6,5,,,J6.6.5,Yes/No,,,Water perceptions,Water Perceptions: How managing changes?: purified water,J6_6V5,Water Perceptions: How managing changes?: purified water,,,,
J6,6,6,,,J6.6.6,Yes/No,,,Water perceptions,Water Perceptions: How managing changes?: stopped bathing/using soap,J6_6V6,Water Perceptions: How managing changes?: stopped bathing/using soap,,,,
J6,6,7,,,J6.6.7,Yes/No,,,Water perceptions,Water Perceptions: How managing changes?: stopped tending ducks,J6_6V7,Water Perceptions: How managing changes?: stopped tending ducks,,,,
J6,6,8,,,J6.6.8,Yes/No,,,Water perceptions,Water Perceptions: How managing changes?: renovated/dug new pond,J6_6V8,Water Perceptions: How managing changes?: renovated/dug new pond,,,,
J6,6,9,,,J6.6.9,Yes/No,,,Water perceptions,Water Perceptions: How managing changes?: other,J6_6V9,Water Perceptions: How managing changes?: other,,,,
J6,7,,,,J6.7,Categorical ,,,Water perceptions,Water Perceptions: Do you think this will get better/worse?,J6_7,Water Perceptions: Do you think this will get better/worse?,increasing ,"c(""Worse"", ""Stay Same"", ""Better"")",c(1:3),
J5,1,1,,,J5.1.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Source - 1,J5_1a,Water Sources: Water Source - 1,,"c(""River water"", ""Fresh pond water"", ""Shrimp/ fish pond water"", ""Tube well or borehole"", ""Dug well"", ""Harvested rainwater"", ""Bottled water from local vendors"", ""Municipal"", ""Rice paddy"", ""other"")",c(1:10),
J5,1,2,,,J5.1.2,Text,,TRUE,Information about all water sources that households routinely use ,Water Sources: Description of location - 1,J5_2a,Water Sources: Description of location - 1,,,,
J5,1,3,,,J5.1.3,Quantitative,,TRUE,Information about all water sources that households routinely use ,Water Sources: Travel time to source - 1,J5_3a,Water Sources: Travel time to source - 1,,,,
J5,1,4,1,,J5.1.4.1,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: drinking - 1,J5_4V1a,Water Sources: Used for what?: drinking - 1,,,,
J5,1,4,2,,J5.1.4.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: bathing - 1,J5_4V2a,Water Sources: Used for what?: bathing - 1,,,,
J5,1,4,3,,J5.1.4.3,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: cooking - 1,J5_4V3a,Water Sources: Used for what?: cooking - 1,,,,
J5,1,4,4,,J5.1.4.4,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: cleaning - 1,J5_4V4a,Water Sources: Used for what?: cleaning - 1,,,,
J5,1,5,,,J5.1.5,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Seasons used? - 1,J5_5a,Water Sources: Seasons used? - 1,,"c(""Monsoon"", ""Dry"", ""Year round"", ""Other"")",c(1:4),
J5,1,6,,,J5.1.6,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Who owns? - 1,J5_6a,Water Sources: Who owns? - 1,,"c(""Owned by household"", ""Community"", ""Privately owned by someone other than household"", ""Privately owned by company or business"", ""Other"", ""Government/ public property"")",c(1:6),
J5,1,7,1,,J5.1.7.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Treated? How? - 1,J5_7Aa,Water Sources: Water Treated? How? - 1,,"c(""Not treated"", ""Pond sand filter"", ""Fitkiri"", ""Boiled"", ""Other"")",c(1:5),
J5,1,7,2,,J5.1.7.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Treated? Operational? - 1,J5_7Ba,Water Sources: Water Treated? Operational? - 1,,,,
J5,1,8,1,,J5.1.8.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Maintenance: who maintains? - 1,J5_8Aa,Water Sources: Maintenance: who maintains? - 1,,"c(""Not maintained"", ""Household"", ""Community"", ""NGO"", ""Other"")",c(1:5),
J5,1,8,2,,J5.1.8.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Maintenance: maintained effectively? - 1,J5_8Ba,Water Sources: Maintenance: maintained effectively? - 1,,,,
J5,1,9,,,J5.1.9,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Is this water salty? - 1,J5_9a,Water Sources: Is this water salty? - 1,,,,
J5,1,10,1,,J5.1.10.1,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Ever tested?: no - 1,J5_10V1a,Water Sources: Ever tested?: no - 1,,,,
J5,1,10,2,,J5.1.10.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes tested, unknown - 1",J5_10V2a,"Water Sources: Ever tested?: yes tested, unknown - 1",,,,
J5,1,10,3,,J5.1.10.3,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, arsenic tested - 1",J5_10V3a,"Water Sources: Ever tested?: yes, arsenic tested - 1",,,,
J5,1,10,4,,J5.1.10.4,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, bacteria tested - 1",J5_10V4a,"Water Sources: Ever tested?: yes, bacteria tested - 1",,,,
J5,1,10,5,,J5.1.10.5,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, other - 1",J5_10V5a,"Water Sources: Ever tested?: yes, other - 1",,,,
J5,1,11,,,J5.1.11,Quantitative,meters,TRUE,Information about all water sources that households routinely use ,Water Sources: Well or Pond Depth (meters) - 1,J5_11a,Water Sources: Well or Pond Depth (meters) - 1,,,,
J5,2,1,,,J5.2.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Source - 2,J5_1b,Water Sources: Water Source - 2,,"c(""River water"", ""Fresh pond water"", ""Shrimp/ fish pond water"", ""Tube well or borehole"", ""Dug well"", ""Harvested rainwater"", ""Bottled water from local vendors"", ""Municipal"", ""Rice paddy"", ""other"")",c(1:10),
J5,2,2,,,J5.2.2,Text,,TRUE,Information about all water sources that households routinely use ,Water Sources: Description of location - 2,J5_2b,Water Sources: Description of location - 2,,,,
J5,2,3,,,J5.2.3,Quantitative,,TRUE,Information about all water sources that households routinely use ,Water Sources: Travel time to source - 2,J5_3b,Water Sources: Travel time to source - 2,,,,
J5,2,4,1,,J5.2.4.1,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: drinking - 2,J5_4V1b,Water Sources: Used for what?: drinking - 2,,,,
J5,2,4,2,,J5.2.4.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: bathing - 2,J5_4V2b,Water Sources: Used for what?: bathing - 2,,,,
J5,2,4,3,,J5.2.4.3,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: cooking - 2,J5_4V3b,Water Sources: Used for what?: cooking - 2,,,,
J5,2,4,4,,J5.2.4.4,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: cleaning - 2,J5_4V4b,Water Sources: Used for what?: cleaning - 2,,,,
J5,2,5,,,J5.2.5,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Seasons used? - 2,J5_5b,Water Sources: Seasons used? - 2,,"c(""Monsoon"", ""Dry"", ""Year round"", ""Other"")",c(1:4),
J5,2,6,,,J5.2.6,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Who owns? - 2,J5_6b,Water Sources: Who owns? - 2,,"c(""Owned by household"", ""Community"", ""Privately owned by someone other than household"", ""Privately owned by company or business"", ""Other"", ""Government/ public property"")",c(1:6),
J5,2,7,1,,J5.2.7.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Treated? How? - 2,J5_7Ab,Water Sources: Water Treated? How? - 2,,"c(""Not treated"", ""Pond sand filter"", ""Fitkiri"", ""Boiled"", ""Other"")",c(1:5),
J5,2,7,2,,J5.2.7.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Treated? Operational? - 2,J5_7Bb,Water Sources: Water Treated? Operational? - 2,,,,
J5,2,8,1,,J5.2.8.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Maintenance: who maintains? - 2,J5_8Ab,Water Sources: Maintenance: who maintains? - 2,,"c(""Not maintained"", ""Household"", ""Community"", ""NGO"", ""Other"")",c(1:5),
J5,2,8,2,,J5.2.8.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Maintenance: maintained effectively? - 2,J5_8Bb,Water Sources: Maintenance: maintained effectively? - 2,,,,
J5,2,9,,,J5.2.9,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Is this water salty? - 2,J5_9b,Water Sources: Is this water salty? - 2,,,,
J5,2,10,1,,J5.2.10.1,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Ever tested?: no - 2,J5_10V1b,Water Sources: Ever tested?: no - 2,,,,
J5,2,10,2,,J5.2.10.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes tested, unknown - 2",J5_10V2b,"Water Sources: Ever tested?: yes tested, unknown - 2",,,,
J5,2,10,3,,J5.2.10.3,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, arsenic tested - 2",J5_10V3b,"Water Sources: Ever tested?: yes, arsenic tested - 2",,,,
J5,2,10,4,,J5.2.10.4,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, bacteria tested - 2",J5_10V4b,"Water Sources: Ever tested?: yes, bacteria tested - 2",,,,
J5,2,10,5,,J5.2.10.5,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, other - 2",J5_10V5b,"Water Sources: Ever tested?: yes, other - 2",,,,
J5,2,11,,,J5.2.11,Quantitative,meters,TRUE,Information about all water sources that households routinely use ,Water Sources: Well or Pond Depth (meters) - 2,J5_11b,Water Sources: Well or Pond Depth (meters) - 2,,,,
J5,3,1,,,J5.3.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Source - 3,J5_1c,Water Sources: Water Source - 3,,"c(""River water"", ""Fresh pond water"", ""Shrimp/ fish pond water"", ""Tube well or borehole"", ""Dug well"", ""Harvested rainwater"", ""Bottled water from local vendors"", ""Municipal"", ""Rice paddy"", ""other"")",c(1:10),
J5,3,2,,,J5.3.2,Text,,TRUE,Information about all water sources that households routinely use ,Water Sources: Description of location - 3,J5_2c,Water Sources: Description of location - 3,,,,
J5,3,3,,,J5.3.3,Quantitative,,TRUE,Information about all water sources that households routinely use ,Water Sources: Travel time to source - 3,J5_3c,Water Sources: Travel time to source - 3,,,,
J5,3,4,1,,J5.3.4.1,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: drinking - 3,J5_4V1c,Water Sources: Used for what?: drinking - 3,,,,
J5,3,4,2,,J5.3.4.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: bathing - 3,J5_4V2c,Water Sources: Used for what?: bathing - 3,,,,
J5,3,4,3,,J5.3.4.3,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: cooking - 3,J5_4V3c,Water Sources: Used for what?: cooking - 3,,,,
J5,3,4,4,,J5.3.4.4,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: cleaning - 3,J5_4V4c,Water Sources: Used for what?: cleaning - 3,,,,
J5,3,5,,,J5.3.5,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Seasons used? - 3,J5_5c,Water Sources: Seasons used? - 3,,"c(""Monsoon"", ""Dry"", ""Year round"", ""Other"")",c(1:4),
J5,3,6,,,J5.3.6,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Who owns? - 3,J5_6c,Water Sources: Who owns? - 3,,"c(""Owned by household"", ""Community"", ""Privately owned by someone other than household"", ""Privately owned by company or business"", ""Other"", ""Government/ public property"")",c(1:6),
J5,3,7,1,,J5.3.7.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Treated? How? - 3,J5_7Ac,Water Sources: Water Treated? How? - 3,,"c(""Not treated"", ""Pond sand filter"", ""Fitkiri"", ""Boiled"", ""Other"")",c(1:5),
J5,3,7,2,,J5.3.7.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Treated? Operational? - 3,J5_7Bc,Water Sources: Water Treated? Operational? - 3,,,,
J5,3,8,1,,J5.3.8.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Maintenance: who maintains? - 3,J5_8Ac,Water Sources: Maintenance: who maintains? - 3,,"c(""Not maintained"", ""Household"", ""Community"", ""NGO"", ""Other"")",c(1:5),
J5,3,8,2,,J5.3.8.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Maintenance: maintained effectively? - 3,J5_8Bc,Water Sources: Maintenance: maintained effectively? - 3,,,,
J5,3,9,,,J5.3.9,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Is this water salty? - 3,J5_9c,Water Sources: Is this water salty? - 3,,,,
J5,3,10,1,,J5.3.10.1,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Ever tested?: no - 3,J5_10V1c,Water Sources: Ever tested?: no - 3,,,,
J5,3,10,2,,J5.3.10.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes tested, unknown - 3",J5_10V2c,"Water Sources: Ever tested?: yes tested, unknown - 3",,,,
J5,3,10,3,,J5.3.10.3,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, arsenic tested - 3",J5_10V3c,"Water Sources: Ever tested?: yes, arsenic tested - 3",,,,
J5,3,10,4,,J5.3.10.4,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, bacteria tested - 3",J5_10V4c,"Water Sources: Ever tested?: yes, bacteria tested - 3",,,,
J5,3,10,5,,J5.3.10.5,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, other - 3",J5_10V5c,"Water Sources: Ever tested?: yes, other - 3",,,,
J5,3,11,,,J5.3.11,Quantitative,meters,TRUE,Information about all water sources that households routinely use ,Water Sources: Well or Pond Depth (meters) - 3,J5_11c,Water Sources: Well or Pond Depth (meters) - 3,,,,
J5,4,1,,,J5.4.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Source - 4,J5_1d,Water Sources: Water Source - 4,,"c(""River water"", ""Fresh pond water"", ""Shrimp/ fish pond water"", ""Tube well or borehole"", ""Dug well"", ""Harvested rainwater"", ""Bottled water from local vendors"", ""Municipal"", ""Rice paddy"", ""other"")",c(1:10),
J5,4,2,,,J5.4.2,Text,,TRUE,Information about all water sources that households routinely use ,Water Sources: Description of location - 4,J5_2d,Water Sources: Description of location - 4,,,,
J5,4,3,,,J5.4.3,Quantitative,,TRUE,Information about all water sources that households routinely use ,Water Sources: Travel time to source - 4,J5_3d,Water Sources: Travel time to source - 4,,,,
J5,4,4,1,,J5.4.4.1,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: drinking - 4,J5_4V1d,Water Sources: Used for what?: drinking - 4,,,,
J5,4,4,2,,J5.4.4.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: bathing - 4,J5_4V2d,Water Sources: Used for what?: bathing - 4,,,,
J5,4,4,3,,J5.4.4.3,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: cooking - 4,J5_4V3d,Water Sources: Used for what?: cooking - 4,,,,
J5,4,4,4,,J5.4.4.4,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: cleaning - 4,J5_4V4d,Water Sources: Used for what?: cleaning - 4,,,,
J5,4,5,,,J5.4.5,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Seasons used? - 4,J5_5d,Water Sources: Seasons used? - 4,,"c(""Monsoon"", ""Dry"", ""Year round"", ""Other"")",c(1:4),
J5,4,6,,,J5.4.6,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Who owns? - 4,J5_6d,Water Sources: Who owns? - 4,,"c(""Owned by household"", ""Community"", ""Privately owned by someone other than household"", ""Privately owned by company or business"", ""Other"", ""Government/ public property"")",c(1:6),
J5,4,7,1,,J5.4.7.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Treated? How? - 4,J5_7Ad,Water Sources: Water Treated? How? - 4,,"c(""Not treated"", ""Pond sand filter"", ""Fitkiri"", ""Boiled"", ""Other"")",c(1:5),
J5,4,7,2,,J5.4.7.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Treated? Operational? - 4,J5_7Bd,Water Sources: Water Treated? Operational? - 4,,,,
J5,4,8,1,,J5.4.8.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Maintenance: who maintains? - 4,J5_8Ad,Water Sources: Maintenance: who maintains? - 4,,"c(""Not maintained"", ""Household"", ""Community"", ""NGO"", ""Other"")",c(1:5),
J5,4,8,2,,J5.4.8.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Maintenance: maintained effectively? - 4,J5_8Bd,Water Sources: Maintenance: maintained effectively? - 4,,,,
J5,4,9,,,J5.4.9,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Is this water salty? - 4,J5_9d,Water Sources: Is this water salty? - 4,,,,
J5,4,10,1,,J5.4.10.1,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Ever tested?: no - 4,J5_10V1d,Water Sources: Ever tested?: no - 4,,,,
J5,4,10,2,,J5.4.10.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes tested, unknown - 4",J5_10V2d,"Water Sources: Ever tested?: yes tested, unknown - 4",,,,
J5,4,10,3,,J5.4.10.3,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, arsenic tested - 4",J5_10V3d,"Water Sources: Ever tested?: yes, arsenic tested - 4",,,,
J5,4,10,4,,J5.4.10.4,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, bacteria tested - 4",J5_10V4d,"Water Sources: Ever tested?: yes, bacteria tested - 4",,,,
J5,4,10,5,,J5.4.10.5,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, other - 4",J5_10V5d,"Water Sources: Ever tested?: yes, other - 4",,,,
J5,4,11,,,J5.4.11,Quantitative,meters,TRUE,Information about all water sources that households routinely use ,Water Sources: Well or Pond Depth (meters) - 4,J5_11d,Water Sources: Well or Pond Depth (meters) - 4,,,,
J5,5,1,,,J5.5.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Source - 5,J5_1e,Water Sources: Water Source - 5,,"c(""River water"", ""Fresh pond water"", ""Shrimp/ fish pond water"", ""Tube well or borehole"", ""Dug well"", ""Harvested rainwater"", ""Bottled water from local vendors"", ""Municipal"", ""Rice paddy"", ""other"")",c(1:10),
J5,5,2,,,J5.5.2,Text,,TRUE,Information about all water sources that households routinely use ,Water Sources: Description of location - 5,J5_2e,Water Sources: Description of location - 5,,,,
J5,5,3,,,J5.5.3,Quantitative,,TRUE,Information about all water sources that households routinely use ,Water Sources: Travel time to source - 5,J5_3e,Water Sources: Travel time to source - 5,,,,
J5,5,4,1,,J5.5.4.1,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: drinking - 5,J5_4V1e,Water Sources: Used for what?: drinking - 5,,,,
J5,5,4,2,,J5.5.4.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: bathing - 5,J5_4V2e,Water Sources: Used for what?: bathing - 5,,,,
J5,5,4,3,,J5.5.4.3,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: cooking - 5,J5_4V3e,Water Sources: Used for what?: cooking - 5,,,,
J5,5,4,4,,J5.5.4.4,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Used for what?: cleaning - 5,J5_4V4e,Water Sources: Used for what?: cleaning - 5,,,,
J5,5,5,,,J5.5.5,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Seasons used? - 5,J5_5e,Water Sources: Seasons used? - 5,,"c(""Monsoon"", ""Dry"", ""Year round"", ""Other"")",c(1:4),
J5,5,6,,,J5.5.6,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Who owns? - 5,J5_6e,Water Sources: Who owns? - 5,,"c(""Owned by household"", ""Community"", ""Privately owned by someone other than household"", ""Privately owned by company or business"", ""Other"", ""Government/ public property"")",c(1:6),
J5,5,7,1,,J5.5.7.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Treated? How? - 5,J5_7Ae,Water Sources: Water Treated? How? - 5,,"c(""Not treated"", ""Pond sand filter"", ""Fitkiri"", ""Boiled"", ""Other"")",c(1:5),
J5,5,7,2,,J5.5.7.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Water Treated? Operational? - 5,J5_7Be,Water Sources: Water Treated? Operational? - 5,,,,
J5,5,8,1,,J5.5.8.1,Categorical ,,TRUE,Information about all water sources that households routinely use ,Water Sources: Maintenance: who maintains? - 5,J5_8Ae,Water Sources: Maintenance: who maintains? - 5,,"c(""Not maintained"", ""Household"", ""Community"", ""NGO"", ""Other"")",c(1:5),
J5,5,8,2,,J5.5.8.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Maintenance: maintained effectively? - 5,J5_8Be,Water Sources: Maintenance: maintained effectively? - 5,,,,
J5,5,9,,,J5.5.9,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Is this water salty? - 5,J5_9e,Water Sources: Is this water salty? - 5,,,,
J5,5,10,1,,J5.5.10.1,Yes/No,,TRUE,Information about all water sources that households routinely use ,Water Sources: Ever tested?: no - 5,J5_10V1e,Water Sources: Ever tested?: no - 5,,,,
J5,5,10,2,,J5.5.10.2,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes tested, unknown - 5",J5_10V2e,"Water Sources: Ever tested?: yes tested, unknown - 5",,,,
J5,5,10,3,,J5.5.10.3,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, arsenic tested - 5",J5_10V3e,"Water Sources: Ever tested?: yes, arsenic tested - 5",,,,
J5,5,10,4,,J5.5.10.4,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, bacteria tested - 5",J5_10V4e,"Water Sources: Ever tested?: yes, bacteria tested - 5",,,,
